"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","richFactor","FoldEnrichment"
"GO:0060828","regulation of canonical Wnt signaling pathway","2/33","314/21066",0.0864668049892998,0.163581078010369,0.106249221168377,"GLI1/SNAI2",2,0.00636942675159236,4.06601042269832
"GO:0021872","forebrain generation of neurons","1/33","58/21066",0.0870296568594735,0.163643999814872,0.106290090153985,"SOX1",1,0.0172413793103448,11.0062695924765
"GO:0032689","negative regulation of interferon-gamma production","1/33","58/21066",0.0870296568594735,0.163643999814872,0.106290090153985,"NR1H4",1,0.0172413793103448,11.0062695924765
"GO:0051568","histone H3-K4 methylation","1/33","58/21066",0.0870296568594735,0.163643999814872,0.106290090153985,"MYB",1,0.0172413793103448,11.0062695924765
"GO:0051047","positive regulation of secretion","2/33","316/21066",0.0874068419880603,0.163684475848917,0.106316380157361,"MYB/NR1H4",2,0.00632911392405063,4.04027617951669
"GO:0006654","phosphatidic acid biosynthetic process","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"NR1H4",1,0.0169491525423729,10.8197226502311
"GO:0031102","neuron projection regeneration","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"PRRX1",1,0.0169491525423729,10.8197226502311
"GO:0034122","negative regulation of toll-like receptor signaling pathway","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"IRF4",1,0.0169491525423729,10.8197226502311
"GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"NR1H4",1,0.0169491525423729,10.8197226502311
"GO:0045589","regulation of regulatory T cell differentiation","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"RUNX1",1,0.0169491525423729,10.8197226502311
"GO:0045620","negative regulation of lymphocyte differentiation","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"RUNX1",1,0.0169491525423729,10.8197226502311
"GO:0046636","negative regulation of alpha-beta T cell activation","1/33","59/21066",0.0884637782096087,0.163684475848917,0.106316380157361,"RUNX1",1,0.0169491525423729,10.8197226502311
"GO:0051055","negative regulation of lipid biosynthetic process","1/33","60/21066",0.089895714960172,0.166002644956334,0.107822077914067,"SNAI2",1,0.0166666666666667,10.6393939393939
"GO:0044843","cell cycle G1/S phase transition","2/33","322/21066",0.0902457638760823,0.166317739787531,0.108026738384679,"GLI1/ID2",2,0.0062111801242236,3.96499153020892
"GO:0090068","positive regulation of cell cycle process","2/33","324/21066",0.0911982502956892,0.166651005906818,0.108243201474706,"GLI1/ID2",2,0.00617283950617284,3.94051627384961
"GO:0046473","phosphatidic acid metabolic process","1/33","61/21066",0.0913254703351276,0.166651005906818,0.108243201474706,"NR1H4",1,0.0163934426229508,10.4649776453055
"GO:0046622","positive regulation of organ growth","1/33","61/21066",0.0913254703351276,0.166651005906818,0.108243201474706,"GLI1",1,0.0163934426229508,10.4649776453055
"GO:0071827","plasma lipoprotein particle organization","1/33","61/21066",0.0913254703351276,0.166651005906818,0.108243201474706,"NR1H4",1,0.0163934426229508,10.4649776453055
"GO:1902808","positive regulation of cell cycle G1/S phase transition","1/33","61/21066",0.0913254703351276,0.166651005906818,0.108243201474706,"GLI1",1,0.0163934426229508,10.4649776453055
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","2/33","325/21066",0.0916756368069937,0.166961326758513,0.108444761149003,"MYB/RUNX1",2,0.00615384615384615,3.92839160839161
"GO:0014009","glial cell proliferation","1/33","62/21066",0.0927530475538346,0.167280301716741,0.108651941840658,"MYB",1,0.0161290322580645,10.2961876832845
"GO:0030520","intracellular estrogen receptor signaling pathway","1/33","62/21066",0.0927530475538346,0.167280301716741,0.108651941840658,"RUNX1",1,0.0161290322580645,10.2961876832845
"GO:0045066","regulatory T cell differentiation","1/33","62/21066",0.0927530475538346,0.167280301716741,0.108651941840658,"RUNX1",1,0.0161290322580645,10.2961876832845
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","1/33","62/21066",0.0927530475538346,0.167280301716741,0.108651941840658,"NR1H4",1,0.0161290322580645,10.2961876832845
"GO:0071384","cellular response to corticosteroid stimulus","1/33","62/21066",0.0927530475538346,0.167280301716741,0.108651941840658,"TFAP4",1,0.0161290322580645,10.2961876832845
"GO:0034599","cellular response to oxidative stress","2/33","328/21066",0.0931123290824242,0.167602192348364,0.108861016321199,"MYB/EPAS1",2,0.00609756097560976,3.89246119733925
"GO:0043414","macromolecule methylation","2/33","330/21066",0.0940738676589618,0.168214687848531,0.109258844545915,"MYB/NR1H4",2,0.00606060606060606,3.86887052341598
"GO:0031638","zymogen activation","1/33","63/21066",0.0941784498310545,0.168214687848531,0.109258844545915,"RUNX1",1,0.0158730158730159,10.1327561327561
"GO:0043525","positive regulation of neuron apoptotic process","1/33","63/21066",0.0941784498310545,0.168214687848531,0.109258844545915,"MYB",1,0.0158730158730159,10.1327561327561
"GO:1903018","regulation of glycoprotein metabolic process","1/33","63/21066",0.0941784498310545,0.168214687848531,0.109258844545915,"GATA1",1,0.0158730158730159,10.1327561327561
"GO:0003170","heart valve development","1/33","64/21066",0.095601680376956,0.169450779559155,0.110061711131365,"SNAI2",1,0.015625,9.97443181818182
"GO:0032692","negative regulation of interleukin-1 production","1/33","64/21066",0.095601680376956,0.169450779559155,0.110061711131365,"NR1H4",1,0.015625,9.97443181818182
"GO:0043966","histone H3 acetylation","1/33","64/21066",0.095601680376956,0.169450779559155,0.110061711131365,"IRF4",1,0.015625,9.97443181818182
"GO:0070542","response to fatty acid","1/33","64/21066",0.095601680376956,0.169450779559155,0.110061711131365,"NR1H4",1,0.015625,9.97443181818182
"GO:0046879","hormone secretion","2/33","335/21066",0.09649062267841,0.17066429260367,0.110849912416169,"MYB/NR1H4",2,0.00597014925373134,3.81112618724559
"GO:0045604","regulation of epidermal cell differentiation","1/33","65/21066",0.0970227423971241,0.17066429260367,0.110849912416169,"RUNX1",1,0.0153846153846154,9.82097902097902
"GO:0071825","protein-lipid complex subunit organization","1/33","65/21066",0.0970227423971241,0.17066429260367,0.110849912416169,"NR1H4",1,0.0153846153846154,9.82097902097902
"GO:0090181","regulation of cholesterol metabolic process","1/33","65/21066",0.0970227423971241,0.17066429260367,0.110849912416169,"NR1H4",1,0.0153846153846154,9.82097902097902
"GO:0051148","negative regulation of muscle cell differentiation","1/33","66/21066",0.098441639092562,0.172832195906828,0.112258009491518,"ID2",1,0.0151515151515152,9.67217630853994
"GO:0048638","regulation of developmental growth","2/33","340/21066",0.0989254881615463,0.173353360162105,0.112596516224066,"GLI1/RUNX1",2,0.00588235294117647,3.75508021390374
"GO:0043010","camera-type eye development","2/33","341/21066",0.0994145984585945,0.173881759945504,0.112939722578582,"PAX6/SOX1",2,0.00586510263929619,3.74406824846708
"GO:1900076","regulation of cellular response to insulin stimulus","1/33","67/21066",0.0998583736597023,0.174001339064932,0.11301739163702,"NR1H4",1,0.0149253731343284,9.52781546811398
"GO:1904888","cranial skeletal system development","1/33","67/21066",0.0998583736597023,0.174001339064932,0.11301739163702,"PRRX1",1,0.0149253731343284,9.52781546811398
"GO:0061098","positive regulation of protein tyrosine kinase activity","1/33","68/21066",0.10127294929041,0.175987747819966,0.11430760432978,"TAL1",1,0.0147058823529412,9.38770053475936
"GO:0009914","hormone transport","2/33","345/21066",0.101378055378492,0.175987747819966,0.11430760432978,"MYB/NR1H4",2,0.00579710144927536,3.70065876152833
"GO:0032922","circadian regulation of gene expression","1/33","69/21066",0.10268536917199,0.176603594104702,0.114707608956895,"ID2",1,0.0144927536231884,9.25164690382082
"GO:0061035","regulation of cartilage development","1/33","69/21066",0.10268536917199,0.176603594104702,0.114707608956895,"SNAI2",1,0.0144927536231884,9.25164690382082
"GO:0070527","platelet aggregation","1/33","69/21066",0.10268536917199,0.176603594104702,0.114707608956895,"GATA1",1,0.0144927536231884,9.25164690382082
"GO:0071300","cellular response to retinoic acid","1/33","69/21066",0.10268536917199,0.176603594104702,0.114707608956895,"MYB",1,0.0144927536231884,9.25164690382082
"GO:0072089","stem cell proliferation","1/33","69/21066",0.10268536917199,0.176603594104702,0.114707608956895,"RUNX1",1,0.0144927536231884,9.25164690382082
"GO:0003002","regionalization","2/33","349/21066",0.103352582879479,0.177421933943106,0.115239137245735,"GLI1/SOX1",2,0.00573065902578797,3.6582443344621
"GO:0045685","regulation of glial cell differentiation","1/33","70/21066",0.104095636487193,0.178038108899682,0.115639355351863,"SOX1",1,0.0142857142857143,9.11948051948052
"GO:0046626","regulation of insulin receptor signaling pathway","1/33","70/21066",0.104095636487193,0.178038108899682,0.115639355351863,"NR1H4",1,0.0142857142857143,9.11948051948052
"GO:0031060","regulation of histone methylation","1/33","71/21066",0.105503754414223,0.179783052099237,0.1167727312789,"MYB",1,0.0140845070422535,8.9910371318822
"GO:0035773","insulin secretion involved in cellular response to glucose stimulus","1/33","71/21066",0.105503754414223,0.179783052099237,0.1167727312789,"NR1H4",1,0.0140845070422535,8.9910371318822
"GO:0043967","histone H4 acetylation","1/33","72/21066",0.106909726126742,0.180849117006368,0.117465162014015,"IRF4",1,0.0138888888888889,8.86616161616162
"GO:0045682","regulation of epidermis development","1/33","72/21066",0.106909726126742,0.180849117006368,0.117465162014015,"RUNX1",1,0.0138888888888889,8.86616161616162
"GO:0048844","artery morphogenesis","1/33","72/21066",0.106909726126742,0.180849117006368,0.117465162014015,"PRRX1",1,0.0138888888888889,8.86616161616162
"GO:0051851","modulation by host of symbiont process","1/33","72/21066",0.106909726126742,0.180849117006368,0.117465162014015,"TFAP4",1,0.0138888888888889,8.86616161616162
"GO:0048545","response to steroid hormone","2/33","358/21066",0.107834690538378,0.182081526646769,0.118265637020328,"RUNX1/TFAP4",2,0.00558659217877095,3.56627729812087
"GO:0001701","in utero embryonic development","2/33","360/21066",0.108837953724909,0.182924515825302,0.118813175554502,"GATA1/EPAS1",2,0.00555555555555556,3.54646464646465
"GO:0031100","animal organ regeneration","1/33","74/21066",0.109715243580224,0.182924515825302,0.118813175554502,"GLI1",1,0.0135135135135135,8.62653562653563
"GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","1/33","74/21066",0.109715243580224,0.182924515825302,0.118813175554502,"RUNX1",1,0.0135135135135135,8.62653562653563
"GO:0033627","cell adhesion mediated by integrin","1/33","74/21066",0.109715243580224,0.182924515825302,0.118813175554502,"SNAI2",1,0.0135135135135135,8.62653562653563
"GO:0034381","plasma lipoprotein particle clearance","1/33","74/21066",0.109715243580224,0.182924515825302,0.118813175554502,"NR1H4",1,0.0135135135135135,8.62653562653563
"GO:0042246","tissue regeneration","1/33","74/21066",0.109715243580224,0.182924515825302,0.118813175554502,"RUNX1",1,0.0135135135135135,8.62653562653563
"GO:0061180","mammary gland epithelium development","1/33","74/21066",0.109715243580224,0.182924515825302,0.118813175554502,"ID2",1,0.0135135135135135,8.62653562653563
"GO:0007162","negative regulation of cell adhesion","2/33","364/21066",0.110852190717743,0.183606801361343,0.119256333820119,"RUNX1/SNAI2",2,0.00549450549450549,3.50749250749251
"GO:0060070","canonical Wnt signaling pathway","2/33","364/21066",0.110852190717743,0.183606801361343,0.119256333820119,"GLI1/SNAI2",2,0.00549450549450549,3.50749250749251
"GO:0031016","pancreas development","1/33","75/21066",0.111114795645861,0.183606801361343,0.119256333820119,"PAX6",1,0.0133333333333333,8.51151515151515
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","1/33","75/21066",0.111114795645861,0.183606801361343,0.119256333820119,"RUNX1",1,0.0133333333333333,8.51151515151515
"GO:0070613","regulation of protein processing","1/33","75/21066",0.111114795645861,0.183606801361343,0.119256333820119,"RUNX1",1,0.0133333333333333,8.51151515151515
"GO:0008202","steroid metabolic process","2/33","366/21066",0.111863115237892,0.184514426735812,0.119845854871838,"NR1H4/SNAI2",2,0.00546448087431694,3.4883258817685
"GO:0007422","peripheral nervous system development","1/33","76/21066",0.112512214146346,0.18459968586489,0.119901232401882,"RUNX1",1,0.0131578947368421,8.39952153110048
"GO:0014015","positive regulation of gliogenesis","1/33","76/21066",0.112512214146346,0.18459968586489,0.119901232401882,"MYB",1,0.0131578947368421,8.39952153110048
"GO:0021536","diencephalon development","1/33","76/21066",0.112512214146346,0.18459968586489,0.119901232401882,"GLI1",1,0.0131578947368421,8.39952153110048
"GO:1903317","regulation of protein maturation","1/33","77/21066",0.113907502232729,0.186558753656784,0.121173686585681,"RUNX1",1,0.012987012987013,8.29043683589138
"GO:0001707","mesoderm formation","1/33","78/21066",0.115300663051554,0.188507433243017,0.12243939341964,"TAL1",1,0.0128205128205128,8.18414918414918
"GO:0002088","lens development in camera-type eye","1/33","79/21066",0.116691699744869,0.190035990490215,0.123432222290811,"SOX1",1,0.0126582278481013,8.08055235903337
"GO:0007596","blood coagulation","2/33","377/21066",0.117467321583421,0.190035990490215,0.123432222290811,"GATA1/NFE2",2,0.00530503978779841,3.38654448999277
"GO:0014706","striated muscle tissue development","2/33","378/21066",0.117980413074557,0.190035990490215,0.123432222290811,"GLI1/RUNX1",2,0.00529100529100529,3.37758537758538
"GO:0062197","cellular response to chemical stress","2/33","378/21066",0.117980413074557,0.190035990490215,0.123432222290811,"MYB/EPAS1",2,0.00529100529100529,3.37758537758538
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","1/33","80/21066",0.118080615450231,0.190035990490215,0.123432222290811,"NR1H4",1,0.0125,7.97954545454545
"GO:0032024","positive regulation of insulin secretion","1/33","80/21066",0.118080615450231,0.190035990490215,0.123432222290811,"NR1H4",1,0.0125,7.97954545454545
"GO:0032715","negative regulation of interleukin-6 production","1/33","80/21066",0.118080615450231,0.190035990490215,0.123432222290811,"NR1H4",1,0.0125,7.97954545454545
"GO:0035019","somatic stem cell population maintenance","1/33","80/21066",0.118080615450231,0.190035990490215,0.123432222290811,"KLF10",1,0.0125,7.97954545454545
"GO:0048332","mesoderm morphogenesis","1/33","80/21066",0.118080615450231,0.190035990490215,0.123432222290811,"TAL1",1,0.0125,7.97954545454545
"GO:0022409","positive regulation of cell-cell adhesion","2/33","379/21066",0.118494094668116,0.190370928522258,0.123649771322014,"MYB/RUNX1",2,0.00527704485488127,3.36867354281602
"GO:0001892","embryonic placenta development","1/33","81/21066",0.119467413300709,0.190540803138886,0.1237601083239,"EPAS1",1,0.0123456790123457,7.88103254769921
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","1/33","81/21066",0.119467413300709,0.190540803138886,0.1237601083239,"NR1H4",1,0.0123456790123457,7.88103254769921
"GO:0014032","neural crest cell development","1/33","81/21066",0.119467413300709,0.190540803138886,0.1237601083239,"SNAI2",1,0.0123456790123457,7.88103254769921
"GO:1990830","cellular response to leukemia inhibitory factor","1/33","81/21066",0.119467413300709,0.190540803138886,0.1237601083239,"SOX1",1,0.0123456790123457,7.88103254769921
"GO:0007599","hemostasis","2/33","382/21066",0.120038650521154,0.190540803138886,0.1237601083239,"GATA1/NFE2",2,0.00523560209424084,3.34221799143265
"GO:0050767","regulation of neurogenesis","2/33","382/21066",0.120038650521154,0.190540803138886,0.1237601083239,"MYB/PAX6",2,0.00523560209424084,3.34221799143265
"GO:0050817","coagulation","2/33","382/21066",0.120038650521154,0.190540803138886,0.1237601083239,"GATA1/NFE2",2,0.00523560209424084,3.34221799143265
"GO:0006521","regulation of cellular amino acid metabolic process","1/33","82/21066",0.120852096424897,0.19085160713097,0.123961981807659,"NR1H4",1,0.0121951219512195,7.78492239467849
"GO:0030500","regulation of bone mineralization","1/33","82/21066",0.120852096424897,0.19085160713097,0.123961981807659,"GATA1",1,0.0121951219512195,7.78492239467849
"GO:1990823","response to leukemia inhibitory factor","1/33","82/21066",0.120852096424897,0.19085160713097,0.123961981807659,"SOX1",1,0.0121951219512195,7.78492239467849
"GO:0032259","methylation","2/33","386/21066",0.122106141147833,0.192504069462654,0.125035289539134,"MYB/NR1H4",2,0.00518134715025907,3.30758360810174
"GO:0032496","response to lipopolysaccharide","2/33","388/21066",0.123143297972828,0.193481080035274,0.125669877681459,"CEBPE/NR1H4",2,0.00515463917525773,3.29053420805998
"GO:2001233","regulation of apoptotic signaling pathway","2/33","388/21066",0.123143297972828,0.193481080035274,0.125669877681459,"GATA1/SNAI2",2,0.00515463917525773,3.29053420805998
"GO:0032653","regulation of interleukin-10 production","1/33","84/21066",0.123615130986409,0.193566260852029,0.125725204346063,"IRF4",1,0.0119047619047619,7.5995670995671
"GO:0045670","regulation of osteoclast differentiation","1/33","84/21066",0.123615130986409,0.193566260852029,0.125725204346063,"KLF10",1,0.0119047619047619,7.5995670995671
"GO:0001666","response to hypoxia","2/33","391/21066",0.124703232392433,0.19408536681156,0.126062374173863,"MYB/EPAS1",2,0.0051150895140665,3.26528714252499
"GO:0030900","forebrain development","2/33","391/21066",0.124703232392433,0.19408536681156,0.126062374173863,"GLI1/SOX1",2,0.0051150895140665,3.26528714252499
"GO:0014031","mesenchymal cell development","1/33","85/21066",0.124993488658578,0.19408536681156,0.126062374173863,"SNAI2",1,0.0117647058823529,7.51016042780749
"GO:0021954","central nervous system neuron development","1/33","85/21066",0.124993488658578,0.19408536681156,0.126062374173863,"SOX1",1,0.0117647058823529,7.51016042780749
"GO:0048864","stem cell development","1/33","85/21066",0.124993488658578,0.19408536681156,0.126062374173863,"SNAI2",1,0.0117647058823529,7.51016042780749
"GO:0009064","glutamine family amino acid metabolic process","1/33","86/21066",0.126369744074157,0.194916393938009,0.126602143113088,"NR1H4",1,0.0116279069767442,7.42283298097252
"GO:0032613","interleukin-10 production","1/33","86/21066",0.126369744074157,0.194916393938009,0.126602143113088,"IRF4",1,0.0116279069767442,7.42283298097252
"GO:0048145","regulation of fibroblast proliferation","1/33","86/21066",0.126369744074157,0.194916393938009,0.126602143113088,"MYB",1,0.0116279069767442,7.42283298097252
"GO:0060761","negative regulation of response to cytokine stimulus","1/33","86/21066",0.126369744074157,0.194916393938009,0.126602143113088,"NR1H4",1,0.0116279069767442,7.42283298097252
"GO:0001654","eye development","2/33","395/21066",0.126790862682223,0.195241079246546,0.126813032792851,"PAX6/SOX1",2,0.00506329113924051,3.23222094361335
"GO:0002065","columnar/cuboidal epithelial cell differentiation","1/33","87/21066",0.127743900339436,0.195877297267736,0.127226269275132,"PAX6",1,0.0114942528735632,7.33751306165099
"GO:0048144","fibroblast proliferation","1/33","87/21066",0.127743900339436,0.195877297267736,0.127226269275132,"MYB",1,0.0114942528735632,7.33751306165099
"GO:0050678","regulation of epithelial cell proliferation","2/33","397/21066",0.127837934031262,0.195877297267736,0.127226269275132,"GLI1/SNAI2",2,0.00503778337531486,3.21593771467827
"GO:0060537","muscle tissue development","2/33","399/21066",0.128887145934789,0.196213926943697,0.127444917063299,"GLI1/RUNX1",2,0.0050125313283208,3.19981772613352
"GO:0150063","visual system development","2/33","399/21066",0.128887145934789,0.196213926943697,0.127444917063299,"PAX6/SOX1",2,0.0050125313283208,3.19981772613352
"GO:0032370","positive regulation of lipid transport","1/33","88/21066",0.129115960556262,0.196213926943697,0.127444917063299,"MYB",1,0.0113636363636364,7.25413223140496
"GO:0055072","iron ion homeostasis","1/33","88/21066",0.129115960556262,0.196213926943697,0.127444917063299,"EPAS1",1,0.0113636363636364,7.25413223140496
"GO:0140353","lipid export from cell","1/33","88/21066",0.129115960556262,0.196213926943697,0.127444917063299,"MYB",1,0.0113636363636364,7.25413223140496
"GO:0036293","response to decreased oxygen levels","2/33","404/21066",0.131519392942115,0.1990691815114,0.129299462697463,"MYB/EPAS1",2,0.00495049504950495,3.16021602160216
"GO:0033273","response to vitamin","1/33","90/21066",0.131853805229773,0.1990691815114,0.129299462697463,"SNAI2",1,0.0111111111111111,7.09292929292929
"GO:0048708","astrocyte differentiation","1/33","90/21066",0.131853805229773,0.1990691815114,0.129299462697463,"TAL1",1,0.0111111111111111,7.09292929292929
"GO:0051781","positive regulation of cell division","1/33","90/21066",0.131853805229773,0.1990691815114,0.129299462697463,"TAL1",1,0.0111111111111111,7.09292929292929
"GO:0018108","peptidyl-tyrosine phosphorylation","2/33","408/21066",0.133634486994331,0.201429543810966,0.13083256578649,"GATA1/TAL1",2,0.00490196078431373,3.12923351158645
"GO:0014033","neural crest cell differentiation","1/33","92/21066",0.134583302820865,0.201874954231297,0.131121868869928,"SNAI2",1,0.0108695652173913,6.93873517786561
"GO:0046889","positive regulation of lipid biosynthetic process","1/33","92/21066",0.134583302820865,0.201874954231297,0.131121868869928,"NR1H4",1,0.0108695652173913,6.93873517786561
"GO:0071158","positive regulation of cell cycle arrest","1/33","92/21066",0.134583302820865,0.201874954231297,0.131121868869928,"ID2",1,0.0108695652173913,6.93873517786561
"GO:0018212","peptidyl-tyrosine modification","2/33","411/21066",0.135226114293893,0.202280817558312,0.131385485315795,"GATA1/TAL1",2,0.0048661800486618,3.10639239106392
"GO:0048880","sensory system development","2/33","412/21066",0.135757652906946,0.202280817558312,0.131385485315795,"PAX6/SOX1",2,0.00485436893203883,3.09885260370697
"GO:0045445","myoblast differentiation","1/33","93/21066",0.1359449291681,0.202280817558312,0.131385485315795,"EPAS1",1,0.010752688172043,6.86412512218964
"GO:0048704","embryonic skeletal system morphogenesis","1/33","93/21066",0.1359449291681,0.202280817558312,0.131385485315795,"PRRX1",1,0.010752688172043,6.86412512218964
"GO:0070301","cellular response to hydrogen peroxide","1/33","93/21066",0.1359449291681,0.202280817558312,0.131385485315795,"MYB",1,0.010752688172043,6.86412512218964
"GO:0002237","response to molecule of bacterial origin","2/33","414/21066",0.136822208045207,0.20325991483639,0.132021428815551,"CEBPE/NR1H4",2,0.00483091787439614,3.08388230127361
"GO:0032720","negative regulation of tumor necrosis factor production","1/33","94/21066",0.137304477985029,0.203324682255786,0.132063496565389,"NR1H4",1,0.0106382978723404,6.79110251450677
"GO:0034109","homotypic cell-cell adhesion","1/33","94/21066",0.137304477985029,0.203324682255786,0.132063496565389,"GATA1",1,0.0106382978723404,6.79110251450677
"GO:0042742","defense response to bacterium","2/33","417/21066",0.138422694869317,0.20435553230774,0.132733054539292,"CEBPE/NR1H4",2,0.00479616306954436,3.06169609766732
"GO:0048709","oligodendrocyte differentiation","1/33","95/21066",0.138661952342577,0.20435553230774,0.132733054539292,"SOX1",1,0.0105263157894737,6.71961722488038
"GO:0060021","roof of mouth development","1/33","95/21066",0.138661952342577,0.20435553230774,0.132733054539292,"PRRX1",1,0.0105263157894737,6.71961722488038
"GO:0001708","cell fate specification","1/33","96/21066",0.140017355307275,0.205049112748569,0.133183549074186,"SOX1",1,0.0104166666666667,6.64962121212121
"GO:0031058","positive regulation of histone modification","1/33","96/21066",0.140017355307275,0.205049112748569,0.133183549074186,"MYB",1,0.0104166666666667,6.64962121212121
"GO:0043473","pigmentation","1/33","96/21066",0.140017355307275,0.205049112748569,0.133183549074186,"SNAI2",1,0.0104166666666667,6.64962121212121
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","1/33","96/21066",0.140017355307275,0.205049112748569,0.133183549074186,"NR1H4",1,0.0104166666666667,6.64962121212121
"GO:0034103","regulation of tissue remodeling","1/33","97/21066",0.14137068994127,0.205730972646087,0.133626430878966,"RUNX1",1,0.0103092783505155,6.58106841611996
"GO:0042472","inner ear morphogenesis","1/33","97/21066",0.14137068994127,0.205730972646087,0.133626430878966,"PRRX1",1,0.0103092783505155,6.58106841611996
"GO:0060840","artery development","1/33","97/21066",0.14137068994127,0.205730972646087,0.133626430878966,"PRRX1",1,0.0103092783505155,6.58106841611996
"GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","1/33","97/21066",0.14137068994127,0.205730972646087,0.133626430878966,"EPAS1",1,0.0103092783505155,6.58106841611996
"GO:0018205","peptidyl-lysine modification","2/33","425/21066",0.142711584863552,0.207356801204566,0.134682439435657,"MYB/IRF4",2,0.00470588235294118,3.00406417112299
"GO:0009913","epidermal cell differentiation","2/33","427/21066",0.143788447724182,0.207381943002216,0.134698769542119,"GLI1/RUNX1",2,0.00468384074941452,2.98999361294443
"GO:0021549","cerebellum development","1/33","99/21066",0.144071166443826,0.207381943002216,0.134698769542119,"GLI1",1,0.0101010101010101,6.44811753902663
"GO:0033238","regulation of cellular amine metabolic process","1/33","99/21066",0.144071166443826,0.207381943002216,0.134698769542119,"NR1H4",1,0.0101010101010101,6.44811753902663
"GO:0034121","regulation of toll-like receptor signaling pathway","1/33","99/21066",0.144071166443826,0.207381943002216,0.134698769542119,"IRF4",1,0.0101010101010101,6.44811753902663
"GO:1901655","cellular response to ketone","1/33","99/21066",0.144071166443826,0.207381943002216,0.134698769542119,"TFAP4",1,0.0101010101010101,6.44811753902663
"GO:2001021","negative regulation of response to DNA damage stimulus","1/33","99/21066",0.144071166443826,0.207381943002216,0.134698769542119,"SNAI2",1,0.0101010101010101,6.44811753902663
"GO:0070482","response to oxygen levels","2/33","429/21066",0.1448671245407,0.208204378991052,0.135232958363575,"MYB/EPAS1",2,0.00466200466200466,2.97605424878152
"GO:0070167","regulation of biomineral tissue development","1/33","100/21066",0.145418314414797,0.208673030127736,0.135537356762692,"GATA1",1,0.01,6.38363636363636
"GO:0002027","regulation of heart rate","1/33","101/21066",0.146763406259894,0.209953206177349,0.136368857018615,"EPAS1",1,0.0099009900990099,6.32043204320432
"GO:0043648","dicarboxylic acid metabolic process","1/33","101/21066",0.146763406259894,0.209953206177349,0.136368857018615,"NR1H4",1,0.0099009900990099,6.32043204320432
"GO:0110149","regulation of biomineralization","1/33","102/21066",0.148106445019419,0.211233108565638,0.13720017952597,"GATA1",1,0.00980392156862745,6.25846702317291
"GO:0051251","positive regulation of lymphocyte activation","2/33","435/21066",0.148113830170081,0.211233108565638,0.13720017952597,"MYB/RUNX1",2,0.00459770114942529,2.9350052246604
"GO:1903037","regulation of leukocyte cell-cell adhesion","2/33","438/21066",0.149743059788423,0.213228596657247,0.138496289431608,"MYB/RUNX1",2,0.0045662100456621,2.91490244914902
"GO:0019233","sensory perception of pain","1/33","104/21066",0.150786375421202,0.213403007657182,0.138609572906272,"ZFHX2",1,0.00961538461538462,6.13811188811189
"GO:0042632","cholesterol homeostasis","1/33","104/21066",0.150786375421202,0.213403007657182,0.138609572906272,"NR1H4",1,0.00961538461538462,6.13811188811189
"GO:0062014","negative regulation of small molecule metabolic process","1/33","104/21066",0.150786375421202,0.213403007657182,0.138609572906272,"SNAI2",1,0.00961538461538462,6.13811188811189
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","1/33","104/21066",0.150786375421202,0.213403007657182,0.138609572906272,"SNAI2",1,0.00961538461538462,6.13811188811189
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","1/33","105/21066",0.152123273122332,0.214313486602435,0.139200947409973,"TFAP4",1,0.00952380952380952,6.07965367965368
"GO:0055092","sterol homeostasis","1/33","105/21066",0.152123273122332,0.214313486602435,0.139200947409973,"NR1H4",1,0.00952380952380952,6.07965367965368
"GO:0090277","positive regulation of peptide hormone secretion","1/33","105/21066",0.152123273122332,0.214313486602435,0.139200947409973,"NR1H4",1,0.00952380952380952,6.07965367965368
"GO:0022037","metencephalon development","1/33","106/21066",0.153458129855645,0.215865988431234,0.14020932877155,"GLI1",1,0.00943396226415094,6.02229845626072
"GO:0045638","negative regulation of myeloid cell differentiation","1/33","108/21066",0.156121732488923,0.218825485833562,0.142131582236754,"TAL1",1,0.00925925925925926,5.91077441077441
"GO:1901216","positive regulation of neuron death","1/33","108/21066",0.156121732488923,0.218825485833562,0.142131582236754,"MYB",1,0.00925925925925926,5.91077441077441
"GO:0007389","pattern specification process","2/33","450/21066",0.156297551654658,0.218825485833562,0.142131582236754,"GLI1/SOX1",2,0.00444444444444444,2.83717171717172
